OrderID,CustomerID,ProductID,RegionCode,Order Date,Quantity,Unit Price (NGN),Discount %,Shipping Cost (NGN),Payment Method,Status,Sales Rep,Notes
ORD-00189,C0582,P017,R12,20-07-23,37,139141,0,5636,Bank Transfer,Cancelled,Hauwa Gombe,Corporate Discount
ORD-00377,C0596,P015,R05,12-01-21,12,280752,0.15,1553,Cash,Completed,Chidi Okonkwo,Paid On Delivery
ORD-00415,C0932,P015,R11,23-03-22,14,282961,0.05,7307,Cash,Pending,Zainab Aliyu,Bulk Order
ORD-02983,C0958,P005,R06,10-09-22,37,147941,0.05,3375,Bank Transfer,Returned,Tonye Peterside,
ORD-02196,C0897,P008,R13,03-08-21,7,95955,0.15,5108,Bank Transfer,Pending,Suleiman Ringim,Partial Payment
ORD-00805,C0233,P014,R05,15-09-22,12,6238,0,5021,Bank Transfer,Returned,Ngozi Obiora,
ORD-00892,C0804,P013,R05,27-05-21,16,204907,0.1,1016,Cash,Completed,Chidi Okonkwo,Bulk Order
ORD-02941,C0939,P006,R04,04-07-23,3,19494,0,7029,Cheque,Completed,Amaka Nwosu,Urgent Delivery
ORD-00035,C1085,P009,R10,02-09-22,28,52492,0.05,3929,Cash,Completed,Fatima Umar,
ORD-01457,C0124,P003,R02,18-04-23,28,28957,0.15,3445,POS,Completed,Ronke Adeyemi,
ORD-02753,C0295,P002,R06,11-12-22,50,66087,0.1,2694,Cash,Cancelled,Tonye Peterside,
ORD-00274,C0622,P017,R05,14-02-23,6,150467,0,5420,Cheque,Completed,Ngozi Obiora,
ORD-01717,C0163,P010,R02,02-10-23,45,20169,0,1673,POS,Completed,Lanre Ojo,Partial Payment
ORD-00306,C0345,P013,R01,31-10-23,17,208639,0,5977,POS,Pending,Lanre Ojo,
ORD-00338,C0089,P018,R11,03-11-23,45,120526,0,4719,Bank Transfer,Completed,Zainab Aliyu,
ORD-00403,C0717,P016,R13,04-06-21,9,254109,0,6380,Bank Transfer,Pending,Suleiman Ringim,
ORD-01955,C0908,P019,R01,15-12-21,2,86549,0.05,3790,POS,Cancelled,Seun Bello,
ORD-00699,C0016,P005,R10,01-10-22,38,158585,0,3253,POS,Completed,Zainab Aliyu,
ORD-01880,C0525,P001,R11,11-10-21,30,564558,0.2,6565,Cheque,Returned,Zainab Aliyu,Urgent Delivery
ORD-02374,C0247,P001,R13,22-09-23,48,559269,0,3012,Bank Transfer,Completed,Adamu Yusuf,
ORD-00104,C0965,P004,R11,18-07-21,40,118872,0.2,2432,Bank Transfer,Pending,Unassigned,Paid On Delivery
ORD-00027,C0753,P018,R05,01-10-21,46,118740,0.1,6901,Cash,Completed,Amaka Nwosu,
ORD-02315,C0601,P010,R11,08-10-21,8,27512,0,6324,Cash,Returned,Fatima Umar,
ORD-02467,C0754,P003,R06,05-10-21,28,39879,0.15,2560,Cash,Returned,Emeka Obi,
ORD-00471,C1186,P019,R05,20-07-22,46,95191,0,1877,POS,Completed,Ngozi Obiora,Corporate Discount
ORD-00653,C0921,P010,R10,23-12-22,29,16902,0.2,3436,Cash,Pending,Fatima Umar,Bulk Order
ORD-01174,C0950,P012,R07,02-01-23,27,15111,0,1985,Cheque,Pending,Emeka Obi,
ORD-02537,C0512,P012,R04,19-05-22,12,15883,0,7663,POS,Completed,Uche Eze,Paid On Delivery
ORD-02527,C0930,P017,R03,27-03-23,24,147709,0.15,2095,Cash,Completed,Seun Bello,
ORD-02661,C0037,P005,R13,29-06-23,2,158037,0.1,3548,Cheque,Pending,Suleiman Ringim,VIP Customer
ORD-00503,C1122,P017,R07,10-07-23,14,146846,0.05,4995,Bank Transfer,Completed,Emeka Obi,
ORD-01255,C1150,P016,R12,31-05-22,32,255336,0,2329,Cheque,Returned,Adamu Yusuf,VIP Customer
ORD-00125,C1034,P013,R03,24-03-22,14,198976,0.05,5584,Bank Transfer,Cancelled,Lanre Ojo,
ORD-02909,C0916,P010,R02,11-06-22,31,22181,0.05,3684,Cash,Completed,Tunde Afolabi,Bulk Order
ORD-01704,C0244,P018,R05,18-11-22,7,123032,0,7163,Cheque,Pending,Uche Eze,
ORD-02172,C1123,P015,R05,17-03-22,38,275393,0.05,7302,POS,Pending,Chidi Okonkwo,
ORD-01398,C0567,P015,R05,07-05-23,35,275265,0.15,5650,POS,Completed,Uche Eze,
ORD-02304,C0674,P019,R05,10-04-23,26,81319,0,1992,Bank Transfer,Returned,Ngozi Obiora,Partial Payment
ORD-01391,C1067,P002,R03,13-04-21,24,66171,0.05,4361,POS,Completed,Tunde Afolabi,Paid On Delivery
ORD-00721,C0206,P005,R05,30-05-21,32,146775,0,925,POS,Pending,Chidi Okonkwo,
ORD-00484,C0610,P009,R10,09-02-22,6,36514,0,4009,Cash,Completed,Zainab Aliyu,
ORD-01721,C0380,P017,R11,03-08-21,15,135891,0,3868,Cheque,Returned,Kabiru Musa,Return Requested
ORD-02890,C0860,P004,R11,26-05-22,49,128206,0.2,3694,Cash,Cancelled,Fatima Umar,Bulk Order
ORD-00079,C0190,P017,R10,10-07-21,27,146230,0,4664,Bank Transfer,Returned,Zainab Aliyu,
ORD-00915,C0198,P014,R11,15-08-22,22,8216,0.2,5479,Cash,Completed,Kabiru Musa,
ORD-02385,C0126,P012,R09,20-04-22,50,19587,0,680,POS,Pending,Bose Adama,Return Requested
ORD-02608,C0352,P003,R12,23-08-21,41,35063,0,2226,POS,Pending,Suleiman Ringim,Urgent Delivery
ORD-02815,C1173,P007,R04,16-06-23,42,1000,0.05,720,Bank Transfer,Completed,Ngozi Obiora,Corporate Discount
ORD-00076,C1172,P017,R09,24-04-23,20,152823,0,3235,Cheque,Completed,Bose Adama,Paid On Delivery
ORD-01319,C1009,P019,R07,12-01-23,36,96206,0,7307,POS,Completed,Emeka Obi,
ORD-02444,C0331,P003,R12,18-06-21,10,20094,0.05,7069,POS,Pending,Adamu Yusuf,
ORD-00516,C0479,P001,R04,06-09-23,14,547599,0,639,Cheque,Completed,Chidi Okonkwo,VIP Customer
ORD-02034,C0184,P015,R11,09-04-21,30,289128,0,5064,Cash,Returned,Fatima Umar,Return Requested
ORD-00222,C0134,P019,R09,19-01-22,42,86237,0,5929,POS,Completed,Unassigned,Return Requested
ORD-02143,C0149,P015,R11,02-01-22,18,277864,0.1,818,POS,Pending,Zainab Aliyu,
ORD-00680,C0915,P014,R08,16-07-23,21,6556,0.05,6483,Bank Transfer,Returned,Musa Danladi,VIP Customer
ORD-01779,C0762,P016,R11,02-01-23,17,263753,0,7072,POS,Completed,Kabiru Musa,VIP Customer
ORD-02968,C0906,P013,R12,20-01-22,49,213631,0.15,6726,POS,Cancelled,Adamu Yusuf,Return Requested
ORD-02632,C1177,P012,R01,24-11-22,21,18794,0,4641,Cash,Cancelled,Tunde Afolabi,Return Requested
ORD-00203,C1050,P012,R04,08-01-22,28,19625,0.05,4829,Bank Transfer,Pending,Chidi Okonkwo,
ORD-00454,C0565,P007,R07,24-06-21,7,1000,0.15,2959,Bank Transfer,Pending,Emeka Obi,Corporate Discount
ORD-00198,C0922,P009,R09,13-06-21,36,44709,0.1,6374,Cash,Completed,Bose Adama,Paid On Delivery
ORD-01377,C0704,P015,R10,10-12-21,41,291414,0.15,4188,POS,Pending,Zainab Aliyu,
ORD-01193,C0842,P019,R02,06-12-21,7,85626,0,7881,POS,Pending,Seun Bello,
ORD-01203,C1128,P009,R06,14-04-23,5,52125,0,5772,Cash,Pending,Emeka Obi,Corporate Discount
ORD-02856,C0875,P004,R08,29-05-22,42,120658,0,4679,Bank Transfer,Pending,Musa Danladi,Corporate Discount
ORD-01438,C0384,P017,R05,05-08-21,7,135534,0.15,4259,Cheque,Cancelled,Amaka Nwosu,Bulk Order
ORD-01295,C1186,P009,R10,27-05-23,6,38727,0,6692,Cash,Pending,Fatima Umar,Urgent Delivery
ORD-01557,C0781,P002,R10,29-08-23,49,69402,0.1,6846,Cash,Completed,Zainab Aliyu,Bulk Order
ORD-02720,C0232,P019,R11,18-05-23,28,97492,0.15,884,POS,Pending,Kabiru Musa,VIP Customer
ORD-02744,C0705,P007,R07,19-05-22,46,1464,0,6482,Bank Transfer,Completed,Emeka Obi,
ORD-00612,C0856,P016,R10,07-04-23,22,254147,0,1593,Cheque,Cancelled,Fatima Umar,Corporate Discount
ORD-00178,C0045,P011,R03,13-08-23,29,2868,0.15,5203,Bank Transfer,Completed,Lanre Ojo,
ORD-01664,C0127,P003,R10,16-11-21,3,23609,0.2,7456,POS,Pending,Zainab Aliyu,Partial Payment
ORD-00672,C0535,P005,R03,30-10-22,39,148077,0,3468,Cash,Completed,Seun Bello,Return Requested
ORD-01878,C0502,P014,R09,06-03-21,28,7878,0,792,Bank Transfer,Cancelled,Yakubu Idris,Bulk Order
ORD-00766,C0169,P017,R01,08-09-22,44,144162,0.2,6810,Cash,Completed,Lanre Ojo,VIP Customer
ORD-01168,C0805,P002,R05,17-04-22,18,68504,0,1205,Cash,Pending,Uche Eze,VIP Customer
ORD-02199,C0705,P006,R10,20-07-21,8,15406,0.2,7121,Cash,Pending,Zainab Aliyu,
ORD-02771,C0925,P008,R13,11-04-22,40,97353,0.05,6450,Cheque,Completed,Hauwa Gombe,VIP Customer
ORD-02587,C0317,P009,R09,29-01-21,18,49230,0,6334,Cash,Pending,Yakubu Idris,Bulk Order
ORD-00702,C0541,P017,R02,02-02-23,25,149933,0.15,6305,Bank Transfer,Cancelled,Ronke Adeyemi,
ORD-00024,C0775,P009,R08,09-02-23,47,45490,0,2452,Cheque,Pending,Yakubu Idris,Corporate Discount
ORD-01592,C0341,P009,R07,12-08-22,11,52367,0.2,6554,POS,Cancelled,Tonye Peterside,Bulk Order
ORD-02775,C0981,P006,R04,04-12-21,15,14570,0.05,1912,POS,Completed,Amaka Nwosu,
ORD-01011,C1114,P012,R02,12-02-23,25,22830,0,3380,Bank Transfer,Cancelled,Seun Bello,Corporate Discount
ORD-02204,C0395,P004,R04,21-11-23,4,117117,0.1,1151,Bank Transfer,Pending,Uche Eze,Partial Payment
ORD-00195,C1130,P017,R07,17-01-23,50,135312,0.15,7476,Cash,Pending,Tonye Peterside,Urgent Delivery
ORD-00910,C0242,P013,R03,06-02-21,5,202513,0,5579,POS,Pending,Ronke Adeyemi,
ORD-00742,C0837,P002,R07,16-09-21,36,60427,0.15,2720,POS,Completed,Efemena Oghenekaro,Urgent Delivery
ORD-02893,C1029,P008,R13,15-12-22,34,101437,0.05,5214,Cheque,Pending,Hauwa Gombe,Paid On Delivery
ORD-02163,C0575,P013,R09,14-07-21,40,196316,0.2,2724,Bank Transfer,Completed,Bose Adama,Partial Payment
ORD-01769,C0304,P002,R01,15-11-22,26,63394,0.2,6518,Cash,Cancelled,Lanre Ojo,Partial Payment
ORD-02841,C1040,P007,R12,30-10-23,24,12923,0.2,1236,Cheque,Cancelled,Suleiman Ringim,
ORD-00067,C0293,P003,R08,21-04-21,44,34732,0.15,2481,Cheque,Returned,Musa Danladi,Partial Payment
ORD-01500,C0071,P012,R08,18-04-22,45,25991,0,3776,Cash,Completed,Bose Adama,
ORD-00115,C1189,P001,R07,05-10-23,8,553362,0.1,6889,POS,Cancelled,Emeka Obi,Partial Payment
ORD-00109,C1088,P006,R08,05-04-21,30,13352,0.2,1064,Cheque,Pending,Unassigned,
ORD-02309,C0230,P018,R09,25-01-23,31,127262,0,2625,Cash,Cancelled,Musa Danladi,Urgent Delivery
ORD-00128,C0431,P002,R08,19-02-23,45,61266,0.1,2202,Cheque,Completed,Yakubu Idris,Paid On Delivery
ORD-01511,C0803,P020,R02,27-05-23,13,72444,0,2878,POS,Pending,Tunde Afolabi,Corporate Discount
ORD-01306,C0599,P007,R08,18-08-21,20,1000,0,3435,Bank Transfer,Completed,Bose Adama,
ORD-00144,C0710,P001,R05,20-03-23,18,564498,0.05,2894,Bank Transfer,Cancelled,Amaka Nwosu,Bulk Order
ORD-00209,C0984,P001,R09,12-03-23,44,546312,0,4855,Cash,Completed,Bose Adama,
ORD-02864,C0696,P011,R01,15-08-23,23,5670,0,7269,Bank Transfer,Pending,Seun Bello,
ORD-01587,C0867,P016,R01,29-08-23,35,253626,0.2,6385,POS,Completed,Ronke Adeyemi,
ORD-01594,C0503,P008,R09,29-10-22,11,92213,0.1,3753,Cash,Pending,Unassigned,Return Requested
ORD-00333,C1171,P011,R12,22-10-22,23,1815,0.2,3872,Cash,Completed,Hauwa Gombe,Partial Payment
ORD-00568,C0625,P018,R10,03-07-21,42,115899,0,6455,Cheque,Completed,Kabiru Musa,Corporate Discount
ORD-00010,C0736,P001,R09,26-08-23,25,548107,0,1522,Bank Transfer,Pending,Bose Adama,VIP Customer
ORD-00606,C0398,P002,R09,07-01-22,1,62524,0,3430,Cash,Pending,Bose Adama,Paid On Delivery
ORD-00122,C0671,P001,R06,22-05-23,5,546713,0.2,6122,Cash,Completed,Tonye Peterside,
ORD-01327,C0859,P008,R07,12-03-21,33,90422,0,972,POS,Completed,Tonye Peterside,Paid On Delivery
ORD-02732,C0138,P010,R08,05-12-21,29,27040,0.05,4636,Cash,Cancelled,Yakubu Idris,
ORD-00016,C0332,P010,R02,10-04-23,28,17880,0.05,2527,POS,Cancelled,Seun Bello,
ORD-01905,C1085,P007,R13,09-04-21,14,6509,0.05,2342,POS,Pending,Hauwa Gombe,
ORD-00389,C0420,P010,R04,13-03-23,20,16368,0.1,7919,Cash,Completed,Ngozi Obiora,Partial Payment
ORD-00543,C0411,P016,R11,28-05-23,9,247551,0,7740,Cheque,Cancelled,Fatima Umar,
ORD-00383,C0143,P002,R03,28-09-23,40,66072,0,5943,Bank Transfer,Cancelled,Tunde Afolabi,
ORD-01121,C0768,P017,R10,17-06-22,32,145700,0.15,6141,Cash,Pending,Kabiru Musa,Paid On Delivery
ORD-02023,C0295,P004,R03,18-06-23,3,125304,0,2069,Cash,Completed,Lanre Ojo,
ORD-02333,C0533,P011,R05,12-01-22,28,1467,0.1,6870,POS,Pending,Uche Eze,Partial Payment
ORD-00059,C0318,P001,R06,23-04-23,2,549978,0.05,2543,Cash,Cancelled,Emeka Obi,Urgent Delivery
ORD-01125,C0557,P008,R06,26-05-21,22,102877,0.05,934,Cheque,Pending,Emeka Obi,
ORD-02830,C0323,P017,R06,16-07-22,4,136349,0.1,6066,POS,Pending,Tonye Peterside,Corporate Discount
ORD-00313,C1094,P019,R02,30-09-21,50,89361,0,2252,Cash,Pending,Tunde Afolabi,Urgent Delivery
ORD-01316,C1195,P008,R01,17-04-22,40,99996,0.05,4963,POS,Completed,Ronke Adeyemi,VIP Customer
ORD-01290,C0721,P004,R11,03-08-21,10,115974,0.15,1736,Cash,Returned,Zainab Aliyu,Paid On Delivery
ORD-01625,C0621,P010,R02,30-09-21,29,14483,0.2,5933,Bank Transfer,Completed,Lanre Ojo,Corporate Discount
ORD-02950,C0735,P002,R09,28-07-22,2,60027,0.15,5330,Bank Transfer,Cancelled,Musa Danladi,
ORD-02673,C0146,P003,R11,23-08-22,28,22882,0.1,4402,Cheque,Returned,Fatima Umar,Partial Payment
ORD-01601,C0228,P012,R06,16-11-21,46,14911,0,1140,Cheque,Completed,Efemena Oghenekaro,
ORD-02233,C0414,P007,R08,10-10-21,26,1000,0.1,6785,Cheque,Pending,Bose Adama,VIP Customer
ORD-00851,C0232,P020,R04,04-01-22,2,61306,0.1,4391,Cash,Pending,Ngozi Obiora,Corporate Discount
ORD-02376,C0804,P019,R05,14-10-22,27,95975,0.05,7981,Cash,Completed,Ngozi Obiora,Return Requested
ORD-00029,C0260,P008,R10,03-06-21,18,106103,0,2919,Bank Transfer,Returned,Kabiru Musa,Bulk Order
ORD-02186,C0994,P007,R05,27-06-21,49,5838,0,4208,POS,Pending,Ngozi Obiora,Corporate Discount
ORD-00591,C0943,P014,R10,23-10-22,15,13542,0,4312,Bank Transfer,Completed,Zainab Aliyu,
ORD-00216,C0835,P011,R10,13-01-22,44,2362,0,6536,Bank Transfer,Completed,Zainab Aliyu,
ORD-00509,C0151,P002,R08,27-10-21,7,76366,0,1182,Cheque,Completed,Yakubu Idris,
ORD-01117,C0342,P018,R07,13-11-22,8,129079,0,4094,Bank Transfer,Completed,Tonye Peterside,Urgent Delivery
ORD-01668,C0411,P002,R03,28-12-23,42,66667,0,5964,Bank Transfer,Completed,Seun Bello,
ORD-01946,C0731,P012,R13,25-03-21,12,20719,0,5629,Cash,Cancelled,Hauwa Gombe,
ORD-01730,C0593,P004,R10,13-10-23,38,127824,0.2,6442,Cash,Cancelled,Zainab Aliyu,
ORD-02656,C1187,P011,R03,13-09-22,31,4791,0.15,1095,Cash,Completed,Ronke Adeyemi,Bulk Order
ORD-02206,C0681,P018,R02,05-01-23,14,130588,0,7170,POS,Completed,Lanre Ojo,
ORD-01926,C0131,P020,R13,08-10-22,13,75283,0.2,2011,POS,Completed,Hauwa Gombe,
ORD-02870,C0124,P007,R02,03-12-21,20,4087,0,2881,POS,Pending,Ronke Adeyemi,
ORD-02428,C0805,P007,R08,13-09-22,47,15804,0.05,2387,Cash,Pending,Yakubu Idris,Partial Payment
ORD-01663,C1065,P008,R08,04-10-21,40,94190,0,4707,Bank Transfer,Pending,Yakubu Idris,Urgent Delivery
ORD-00366,C0319,P016,R09,15-12-22,23,260222,0,1643,POS,Completed,Bose Adama,Bulk Order
ORD-00622,C0867,P002,R07,17-08-22,11,61512,0.15,3218,Cheque,Completed,Tonye Peterside,Corporate Discount
ORD-01843,C0214,P012,R09,22-02-22,28,26406,0,2638,Cash,Cancelled,Musa Danladi,Partial Payment
ORD-01309,C0323,P006,R09,26-06-22,39,16330,0,5968,Cash,Completed,Unassigned,Return Requested
ORD-01220,C0580,P009,R04,08-02-23,34,42922,0.2,4798,POS,Pending,Amaka Nwosu,
ORD-00221,C0344,P009,R02,11-10-23,11,38574,0.2,5946,Cash,Completed,Seun Bello,Return Requested
ORD-00731,C1157,P007,R01,24-10-23,30,3446,0.05,1045,POS,Returned,Seun Bello,Partial Payment
ORD-02120,C0981,P011,R05,09-11-21,30,13192,0,1420,Cash,Completed,Uche Eze,Return Requested
ORD-01344,C0168,P019,R10,05-12-23,5,95218,0.15,4674,Bank Transfer,Pending,Zainab Aliyu,
ORD-01358,C0780,P010,R01,12-06-23,5,23754,0.2,920,POS,Cancelled,Ronke Adeyemi,Return Requested
ORD-01670,C0489,P018,R09,04-08-21,45,130272,0,7041,Cheque,Returned,Yakubu Idris,
ORD-00872,C0319,P011,R10,25-10-23,25,19910,0.1,7918,Cheque,Pending,Zainab Aliyu,
ORD-02617,C0992,P005,R03,08-06-23,38,162158,0.15,1096,Bank Transfer,Pending,Tunde Afolabi,Urgent Delivery
ORD-01556,C1171,P017,R02,20-05-22,36,139816,0.15,5337,Cash,Completed,Lanre Ojo,
ORD-01773,C1041,P016,R04,28-10-23,14,259839,0,4972,Bank Transfer,Pending,Ngozi Obiora,Paid On Delivery
ORD-00990,C0162,P016,R03,22-07-22,13,253848,0,6892,Cash,Cancelled,Ronke Adeyemi,
ORD-02297,C0943,P003,R04,05-01-23,10,25078,0.2,1227,Cheque,Returned,Ngozi Obiora,Urgent Delivery
ORD-01945,C0596,P011,R05,27-04-21,49,10730,0,4114,Cash,Cancelled,Amaka Nwosu,VIP Customer
ORD-00475,C0753,P011,R02,07-04-23,2,1884,0,5666,POS,Returned,Ronke Adeyemi,
ORD-00036,C1105,P015,R08,18-08-21,12,278366,0.1,2114,Cash,Pending,Musa Danladi,
ORD-00058,C0716,P003,R06,04-03-22,28,32583,0,828,Cheque,Pending,Emeka Obi,
ORD-01958,C0031,P014,R12,17-04-22,15,9887,0.15,1997,POS,Completed,Adamu Yusuf,Urgent Delivery
ORD-02075,C0634,P002,R08,27-04-22,16,69742,0,2057,POS,Completed,Yakubu Idris,Corporate Discount
ORD-00818,C0062,P006,R04,01-02-23,36,6978,0,7398,Cheque,Pending,Chidi Okonkwo,Bulk Order
ORD-01165,C0263,P004,R08,02-08-21,38,118172,0,2387,POS,Completed,Yakubu Idris,
ORD-01918,C0718,P014,R07,31-01-23,4,15813,0,6238,Bank Transfer,Completed,Efemena Oghenekaro,Return Requested
ORD-02639,C0978,P012,R13,26-09-22,42,11192,0.05,2265,Bank Transfer,Cancelled,Hauwa Gombe,Bulk Order
ORD-01783,C1131,P008,R02,01-12-21,41,99079,0.05,2353,Cash,Pending,Lanre Ojo,Return Requested
ORD-00954,C0178,P013,R02,21-04-21,25,202418,0.2,1866,Bank Transfer,Completed,Tunde Afolabi,Partial Payment
ORD-02736,C0951,P020,R04,15-05-21,21,69198,0,1794,POS,Cancelled,Amaka Nwosu,
ORD-02310,C0752,P006,R05,01-08-22,25,14807,0,5602,POS,Completed,Uche Eze,Partial Payment
ORD-01950,C0380,P004,R01,24-05-21,30,120461,0.15,2057,POS,Completed,Seun Bello,Urgent Delivery
ORD-02817,C1161,P008,R13,13-09-22,4,106751,0,2784,Cash,Completed,Adamu Yusuf,
ORD-00177,C0495,P019,R03,21-02-22,4,80003,0,2924,Cash,Pending,Ronke Adeyemi,
ORD-01973,C0988,P001,R08,26-08-23,21,547354,0.05,2159,POS,Completed,Musa Danladi,
ORD-01466,C1200,P005,R13,07-05-22,8,159820,0.05,1404,Cash,Pending,Suleiman Ringim,
ORD-00674,C0029,P015,R05,07-02-21,33,284241,0,7431,POS,Cancelled,Amaka Nwosu,Return Requested
ORD-00573,C0390,P008,R11,31-07-21,20,90762,0,2702,POS,Returned,Zainab Aliyu,Return Requested
ORD-02635,C0036,P018,R13,24-03-21,22,133621,0,7392,Cash,Pending,Suleiman Ringim,Corporate Discount
ORD-01977,C0081,P006,R07,14-06-23,38,12910,0.1,650,Cash,Completed,Efemena Oghenekaro,Corporate Discount
ORD-00961,C0373,P005,R07,27-12-23,41,158419,0.15,5237,POS,Cancelled,Emeka Obi,Bulk Order
ORD-02525,C0286,P016,R02,10-08-23,12,258994,0,5768,Cheque,Completed,Seun Bello,Partial Payment
ORD-00204,C0657,P014,R02,17-02-21,49,7926,0.1,7843,POS,Returned,Lanre Ojo,Partial Payment
ORD-00256,C0598,P011,R05,18-06-22,36,10991,0,1560,Bank Transfer,Completed,Uche Eze,Paid On Delivery
ORD-02493,C0190,P001,R11,27-09-22,13,545256,0.2,2717,Bank Transfer,Pending,Kabiru Musa,Bulk Order
ORD-02777,C1103,P008,R13,05-04-21,41,95937,0.15,1581,Bank Transfer,Completed,Suleiman Ringim,VIP Customer
ORD-02546,C0002,P013,R01,06-11-22,6,204527,0.1,3166,Bank Transfer,Pending,Ronke Adeyemi,Return Requested
ORD-01369,C0123,P018,R02,28-07-22,22,117264,0,1164,Bank Transfer,Completed,Ronke Adeyemi,Return Requested
ORD-02981,C0252,P002,R10,26-04-21,29,76714,0.05,6450,Cash,Completed,Fatima Umar,Corporate Discount
ORD-02886,C0215,P020,R11,24-02-23,19,79202,0,4553,Cash,Completed,Zainab Aliyu,
ORD-02539,C1189,P014,R11,20-10-22,11,15950,0.15,1091,POS,Pending,Kabiru Musa,Partial Payment
ORD-02894,C0088,P011,R04,13-04-21,46,13572,0.15,5209,Bank Transfer,Completed,Ngozi Obiora,
ORD-02275,C1148,P002,R01,01-11-22,30,61175,0.05,5068,Cheque,Completed,Lanre Ojo,VIP Customer
ORD-00934,C1125,P015,R12,15-10-22,41,275325,0,4156,Bank Transfer,Returned,Suleiman Ringim,Urgent Delivery
ORD-00407,C0351,P010,R07,03-09-22,33,23637,0,7849,Cash,Completed,Efemena Oghenekaro,
ORD-02107,C0205,P006,R06,27-07-23,41,2969,0,3569,Cheque,Cancelled,Tonye Peterside,Urgent Delivery
ORD-02657,C0190,P012,R10,24-09-22,19,17749,0.05,1737,POS,Returned,Kabiru Musa,
ORD-01160,C0293,P003,R12,25-05-22,7,37618,0,7478,Bank Transfer,Cancelled,Adamu Yusuf,Paid On Delivery
ORD-01469,C0061,P015,R13,06-11-21,26,277578,0.15,7673,POS,Cancelled,Suleiman Ringim,
ORD-00797,C0696,P003,R11,30-06-22,39,38056,0,5385,Bank Transfer,Pending,Fatima Umar,
ORD-00943,C0412,P015,R01,17-05-22,43,290515,0,1982,Cash,Cancelled,Seun Bello,
ORD-01528,C0108,P020,R11,30-01-21,44,76161,0.2,5930,Bank Transfer,Completed,Kabiru Musa,
ORD-00269,C1151,P001,R02,27-09-23,32,548961,0,4499,Bank Transfer,Completed,Seun Bello,
ORD-01846,C0693,P002,R12,21-08-21,28,76187,0,7080,Cheque,Completed,Adamu Yusuf,
ORD-00490,C1080,P013,R11,19-04-21,3,212095,0.15,4931,Bank Transfer,Completed,Kabiru Musa,
ORD-00905,C0637,P013,R06,10-04-23,26,206143,0.1,3055,POS,Completed,Tonye Peterside,
ORD-02378,C1149,P003,R09,09-01-21,20,34902,0,7471,Cheque,Completed,Yakubu Idris,
ORD-01832,C0197,P006,R08,26-09-23,41,13774,0,1480,Bank Transfer,Completed,Bose Adama,Paid On Delivery
ORD-01472,C0584,P003,R04,04-12-23,32,32265,0.15,4559,POS,Cancelled,Amaka Nwosu,Urgent Delivery
ORD-01103,C0920,P013,R07,16-09-21,25,212712,0,2706,Bank Transfer,Returned,Efemena Oghenekaro,
ORD-01339,C0863,P013,R09,29-01-22,16,197884,0.1,2182,POS,Cancelled,Yakubu Idris,Paid On Delivery
ORD-00023,C1013,P012,R07,05-07-22,19,16831,0,6240,POS,Pending,Efemena Oghenekaro,Bulk Order
ORD-00534,C1032,P018,R10,11-02-21,36,134362,0,6413,Bank Transfer,Completed,Kabiru Musa,
ORD-01449,C0073,P006,R04,28-04-21,11,7214,0,573,Bank Transfer,Pending,Amaka Nwosu,
ORD-00305,C0421,P016,R01,11-05-23,2,245437,0.2,2810,POS,Pending,Seun Bello,Urgent Delivery
ORD-02765,C0036,P010,R11,03-01-21,15,14493,0.15,2835,Cheque,Completed,Kabiru Musa,Paid On Delivery
ORD-00935,C0933,P020,R06,22-10-21,24,68630,0,1904,Bank Transfer,Returned,Efemena Oghenekaro,Urgent Delivery
ORD-02059,C1161,P012,R13,29-12-22,32,20838,0.05,994,Bank Transfer,Pending,Hauwa Gombe,Paid On Delivery
ORD-00945,C0582,P015,R09,05-07-21,29,284332,0,5769,Cheque,Completed,Musa Danladi,
ORD-00619,C1041,P015,R09,24-11-22,46,275558,0.15,2939,Cash,Completed,Yakubu Idris,
ORD-01045,C0453,P001,R01,21-07-22,22,551637,0,2761,Cash,Completed,Ronke Adeyemi,
ORD-01232,C0428,P001,R08,20-01-21,21,547802,0,6743,Cheque,Returned,Bose Adama,
ORD-00690,C0409,P001,R01,21-12-21,44,558241,0,5917,Bank Transfer,Cancelled,Tunde Afolabi,
ORD-01555,C0354,P006,R11,26-02-22,27,8004,0.15,826,Cheque,Completed,Zainab Aliyu,VIP Customer
ORD-01359,C0240,P015,R04,29-07-21,44,278142,0.15,3222,Cheque,Cancelled,Amaka Nwosu,Paid On Delivery
ORD-02148,C0747,P019,R08,31-07-22,35,84531,0.1,7250,Cheque,Cancelled,Musa Danladi,Corporate Discount
ORD-01236,C0695,P007,R10,30-01-23,49,14235,0,6244,Cheque,Completed,Fatima Umar,
ORD-00811,C1198,P008,R08,28-12-22,28,92731,0.15,5379,POS,Pending,Bose Adama,Urgent Delivery
ORD-01005,C0528,P017,R04,11-12-23,1,135250,0,7769,Cash,Cancelled,Ngozi Obiora,Partial Payment
ORD-01308,C0432,P010,R05,16-05-21,7,21818,0.2,5831,Cash,Cancelled,Uche Eze,
ORD-00384,C0991,P011,R03,19-06-23,45,13927,0.05,7642,Bank Transfer,Cancelled,Seun Bello,
ORD-02109,C0963,P004,R03,25-09-23,28,130359,0.1,2146,POS,Cancelled,Unassigned,
ORD-02055,C0627,P019,R07,28-01-21,26,91310,0,5784,Bank Transfer,Completed,Emeka Obi,
